2,compassvale drive (block 204b),1.387242,103.894446,1,9,33,140314,3
2,compassvale drive (block 204d),1.387542,103.895347,1,9,33,140314,3
1,compassvale drive (block 205c),1.3879016,103.8968604,1,9,33,140314,3
1,compassvale lane (block 206a),1.3864939,103.896738,1,9,33,140314,3
1,compassvale lane (block 206b),1.387449,103.8969539,1,9,33,140314,3
1,compassvale lane (block 206d),1.386874,103.897153,1,9,33,140314,3
3,compassvale road,1.3900912,103.8973123,1,9,33,140314,3
2,compassvale road (block 203a),1.386378,103.89557,1,9,33,140314,3
1,compassvale walk (block 223a),1.388151,103.897281,1,9,33,140314,3
3,compassvale walk (block 223b),1.388298,103.897587,1,9,33,140314,3
1,compassvale walk (block 223d),1.389193,103.897454,1,9,33,140314,3
1,compassvale walk (block 224a),1.387839,103.898171,1,9,33,140314,3
3,compassvale walk (block 224b),1.388193,103.89796,1,9,33,140314,3
1,compassvale walk (block 225c),1.388546,103.898937,1,9,33,140314,3
1,compassvale walk (block 236),1.390492,103.899458,1,9,33,140314,3
7,compassvale walk (block 237),1.389688,103.897945,1,9,33,140314,3
1,compassvale walk (block 240),1.39096,103.898066,1,9,33,140314,3
1,compassvale walk (block 241),1.389691,103.897531,1,9,33,140314,3
7,tanah merah kechil link,1.3281965,103.9452995,2,12,12,140314,3
1,tanah merah kechil avenue,1.3296061,103.9460779,2,12,12,140314,3
2,tanah merah kechil road,1.328321,103.9437672,2,12,12,140314,3
2,bedok north road,1.330694,103.9305592,2,12,12,140314,3
7,serangoon avenue 4 (block 211),1.35642,103.873213,3,2,12,140314,3
2,serangoon avenue 4 (block 212),1.356775,103.872967,3,2,12,140314,3
1,serangoon avenue 4 (block 216),1.357622,103.8730379,3,2,12,140314,3
1,serangoon avenue 4 (block 217),1.357621,103.871986,3,2,12,140314,3
1,serangoon avenue 4 (block 220),1.358713,103.872093,3,2,12,140314,3
7,lorong 6 realty park,1.3686014,103.8887751,4,9,9,140314,3
2,lorong 7 realty park,1.368869,103.8881069,4,9,9,140314,3
4,lorong lew lian,1.350235,103.877456,5,7,7,140314,3
1,lorong lew lian (block 3),1.3505557,103.8760861,5,7,7,140314,3
1,lorong lew lian (block 4),1.350291,103.876432,5,7,7,140314,3
1,serangoon central (block 415),1.34968,103.874517,5,7,7,140314,3
1,tampines street 83 (block 884),1.351501,103.932736,6,1,7,140314,3
1,tampines street 83 (block 885),1.351142,103.932848,6,1,7,140314,3
2,tampines street 83 (block 886),1.351025,103.932154,6,1,7,140314,3
3,tampines street 84 (block 882),1.352018,103.933357,6,1,7,140314,3
2,chuan hoe avenue,1.3645831,103.8764448,7,4,6,140314,3
3,parry view,1.3658343,103.8790316,7,4,6,140314,3
1,parry walk,1.366054,103.8784016,7,4,6,140314,3
1,hougang avenue 1 (block 109),1.355343,103.889211,8,5,5,140314,3
1,hougang avenue 1 (block 110),1.354706,103.889287,8,5,5,140314,3
1,hougang avenue 1 (block 111),1.354879,103.888869,8,5,5,140314,3
1,hougang avenue 1 (block 112),1.354482,103.888688,8,5,5,140314,3
1,jalan lepas,1.3560646,103.8880572,8,5,5,140314,3
1,joo chiat place,1.3143852,103.9068191,9,4,5,140314,3
3,joo chiat road,1.309934,103.9020481,9,4,5,140314,3
1,tembeling road,1.3105306,103.902828,9,4,5,140314,3
2,bishan street 24 (block 265),1.3583707,103.8422445,10,2,4,140314,3
2,bishan street 24 (block 269),1.35689,103.842498,10,2,4,140314,3
2,da silva lane,1.363598,103.882883,11,4,4,140314,3
1,simon lane,1.3633389,103.8845221,11,4,4,140314,3
1,simon place,1.364812,103.88375,11,4,4,140314,3
1,park villas green,1.3684626,103.8795365,12,4,4,140314,3
2,poh huat crescent,1.36778,103.881361,12,4,4,140314,3
1,poh huat road,1.3665232,103.8822559,12,4,4,140314,3
2,tampines street 33 (block 349),1.353419,103.963088,13,3,4,140314,3
1,tampines street 33 (block 352),1.354171,103.96216,13,3,4,140314,3
1,tampines street 33 (block 353),1.354375,103.962821,13,3,4,140314,3
1,ang mo kio avenue 10 (block 471),1.363466,103.857038,14,2,3,140314,3
1,ang mo kio avenue 10 (block 476),1.3623793,103.8576022,14,2,3,140314,3
1,ang mo kio avenue 10 (block 475),1.362678,103.8563269,14,2,3,140314,3
1,bishan street 23 (block 227),1.3581102,103.8470547,15,3,3,140314,3
2,bishan street 23 (block 229),1.357598,103.845974,15,3,3,140314,3
3,bright hill crescent,1.3561425,103.8323658,16,3,3,140314,3
3,corporation road,1.338061,103.717015,17,3,3,140314,3
1,jalan kelichap,1.346903,103.881367,18,3,3,140314,3
1,jalan usaha,1.345113,103.8828221,18,3,3,140314,3
1,jalan lokam,1.3463009,103.8835893,18,3,3,140314,3
2,jurong west street 52 (block 524),1.347157,103.717356,19,2,3,140314,3
1,jurong west street 52 (block 525),1.3474253,103.7161537,19,2,3,140314,3
2,lorong 16 geylang,1.310902,103.8799478,20,1,3,140314,3
1,lorong 14 geylang,1.3113118,103.8791529,20,1,3,140314,3
1,lorong 7 toa payoh (block 12),1.336721,103.857473,21,2,3,140314,3
1,lorong 8 toa payoh (block 11),1.337092,103.859005,21,2,3,140314,3
1,lorong 7 toa payoh (block 15),1.335966,103.858847,21,2,3,140314,3
3,serangoon avenue 1,1.3475469,103.8747719,22,3,3,140314,3
1,bukit batok east avenue 2,1.3513338,103.7566104,23,2,2,140314,3
1,bukit batok east avenue 5,1.3530835,103.7550025,23,2,2,140314,3
1,eunos crescent (block 14),1.323153,103.9036239,24,2,2,140314,3
1,eunos crescent (block 24),1.323745,103.902224,24,2,2,140314,3
1,jalan limau manis,1.3241112,103.9480038,25,1,2,140314,3
1,jalan limau nipis,1.3250155,103.9486971,25,1,2,140314,3
1,lorong ah soo (block 138),1.351672,103.884257,26,2,2,140314,3
1,lorong ah soo (block 140),1.352583,103.883728,26,2,2,140314,3
2,lorong marzuki,1.3224371,103.9089213,27,2,2,140314,3
1,moulmein road,1.3190874,103.8485005,28,2,2,140314,3
1,shrewsbury road,1.3186421,103.8500095,28,2,2,140314,3
1,serangoon avenue 2 (block 238),1.3535489,103.868994,29,2,2,140314,3
1,serangoon avenue 2 (block 243),1.352884,103.868717,29,2,2,140314,3
2,woodlands avenue 9 (block 877),1.4451449,103.791265,30,2,2,140314,3
1,woodlands street 82 (block 816),1.4420077,103.7900851,31,2,2,140314,3
