1,chartwell drive,1.3606413,103.8641076,1,8,35,141209,12
14,chuan drive,1.360459,103.8668409,1,8,35,141209,12
1,chuan link,1.3608828,103.866351,1,8,35,141209,12
3,chuan terrace,1.362651,103.867817,1,8,35,141209,12
3,chuan view,1.3618889,103.8668651,1,8,35,141209,12
1,conway circle,1.3602957,103.8654887,1,8,35,141209,12
2,crowhurst drive,1.36277,103.8631778,1,8,35,141209,12
1,jalan nira,1.361453,103.8656359,1,8,35,141209,12
2,medway drive,1.3636545,103.8634505,1,8,35,141209,12
7,moreton close,1.3620471,103.8652015,1,8,35,141209,12
1,geylang road,1.313431,103.883767,2,3,19,141209,12
2,guillemard road,1.31127,103.8857029,2,3,19,141209,12
2,jalan suka,1.312195,103.882622,2,3,19,141209,12
1,lorong 22 geylang,1.3121935,103.8822215,2,3,19,141209,12
9,lorong 24 geylang,1.3122157,103.8833463,2,3,19,141209,12
4,lorong 24a geylang,1.312143,103.8840533,2,3,19,141209,12
12,gentle drive,1.3207048,103.8412919,3,3,13,141209,12
1,newton road,1.316287,103.8413597,3,3,13,141209,12
6,verde crescent,1.3903946,103.7508473,4,1,8,141209,12
2,verde grove,1.3917423,103.7499923,4,1,8,141209,12
5,jalan loyang besar,1.378599,103.9606082,5,1,7,141209,12
2,loyang place,1.3796681,103.9614307,5,1,7,141209,12
1,pasir ris street 11 (block 111),1.3680406,103.956359,6,4,7,141209,12
1,pasir ris street 11 (block 114),1.368533,103.954686,6,4,7,141209,12
3,pasir ris street 11 (block 118),1.3672327,103.9546468,6,4,7,141209,12
1,pasir ris street 11 (block 119),1.3675237,103.9547238,6,4,7,141209,12
1,pasir ris street 11 (block 126),1.365553,103.955149,6,4,7,141209,12
5,boon lay drive,1.3431987,103.710948,7,1,5,141209,12
1,brighton avenue,1.3609447,103.8726558,8,5,5,141209,12
2,chepstow close,1.363201,103.8720506,8,5,5,141209,12
2,serangoon garden way,1.3637427,103.8670456,8,5,5,141209,12
5,leith park,1.3621173,103.8741172,9,4,5,141209,12
5,lorong 22 geylang,1.3121935,103.8822215,10,3,5,141209,12
4,ang mo kio avenue 9,1.3799869,103.8476759,11,2,4,141209,12
4,bedok industrial park e,1.3360702,103.9500588,12,2,4,141209,12
3,cassia crescent (block 32),1.3092392,103.8840554,13,4,4,141209,12
1,cassia crescent (block 34),1.309447,103.8844827,13,4,4,141209,12
4,shaw road,1.3359116,103.8841805,14,2,4,141209,12
1,ang mo kio avenue 10 (block 462),1.36698,103.857901,15,3,3,141209,12
1,ang mo kio avenue 10 (block 466),1.365868,103.856877,15,3,3,141209,12
1,ang mo kio avenue 10 (block 469),1.364574,103.856711,15,3,3,141209,12
2,lavender street,1.3121922,103.8617346,16,2,3,141209,12
1,serangoon road,1.3161701,103.8588401,16,2,3,141209,12
2,tampines street 83 (block 855),1.353541,103.9352509,17,2,3,141209,12
1,tampines street 83 (block 870),1.354362,103.9334049,17,2,3,141209,12
1,bedok north road (block 180),1.3268242,103.9406401,18,1,2,141209,12
1,bedok north road (block 182),1.3270298,103.9415563,18,1,2,141209,12
1,bedok south road (block 163),1.3197752,103.9466099,19,1,2,141209,12
1,bedok south road (block 165),1.3203069,103.946095,19,1,2,141209,12
1,bukit batok west avenue (block 102),1.347288,103.7473,20,2,2,141209,12
1,bukit batok west avenue (block 109),1.346945,103.74618,20,2,2,141209,12
1,circuit road (block 72),1.3246153,103.8879434,21,2,2,141209,12
1,pipit road (block 54),1.3239209,103.8874699,21,2,2,141209,12
1,evelyn road,1.3162335,103.840008,22,2,2,141209,12
1,newton road,1.316287,103.8413597,22,2,2,141209,12
2,hougang street 21 (block 208),1.358844,103.886685,23,2,2,141209,12
1,lorong ah soo (block 139),1.352196,103.884214,24,2,2,141209,12
1,lorong ah soo (block 140),1.352583,103.883728,24,2,2,141209,12
1,lorong lew lian (block 2),1.3507319,103.8758729,25,2,2,141209,12
1,serangoon central (block 416),1.350193,103.87478,25,2,2,141209,12
1,pasir ris drive 4 (block 485),1.374514,103.960842,26,2,2,141209,12
1,pasir ris drive 4 (block 487),1.3749738,103.9605626,26,2,2,141209,12
1,tampines street 32 (block 333),1.353059,103.961026,27,2,2,141209,12
1,tampines street 33 (block 356),1.354427,103.961414,27,2,2,141209,12
2,tanah merah kechil road,1.328321,103.9437672,28,2,2,141209,12
