5,compassvale drive (block 204b),1.387242,103.894446,1,34,124,140414,4
2,compassvale drive (block 204d),1.387542,103.895347,1,34,124,140414,4
2,compassvale drive (block 227b),1.3872992,103.9006023,1,34,124,140414,4
2,compassvale lane (block 205c),1.386084,103.896503,1,34,124,140414,4
1,compassvale lane (block 206a),1.3864939,103.896738,1,34,124,140414,4
3,compassvale lane (block 206b),1.387449,103.8969539,1,34,124,140414,4
1,compassvale lane (block 206d),1.386874,103.897153,1,34,124,140414,4
34,compassvale road,1.3900912,103.8973123,1,34,124,140414,4
2,compassvale road (block 203a),1.386378,103.89557,1,34,124,140414,4
4,compassvale road (block 203b),1.386902,103.894636,1,34,124,140414,4
1,compassvale road (block 203c),1.3869229,103.895177,1,34,124,140414,4
4,compassvale walk (block 223a),1.388151,103.897281,1,34,124,140414,4
7,compassvale walk (block 223b),1.388298,103.897587,1,34,124,140414,4
4,compassvale walk (block 223c),1.388823,103.897742,1,34,124,140414,4
6,compassvale walk (block 223d),1.389193,103.897454,1,34,124,140414,4
2,compassvale walk (block 224a),1.387839,103.898171,1,34,124,140414,4
6,compassvale walk (block 224b),1.388193,103.89796,1,34,124,140414,4
2,compassvale walk (block 224c),1.388668,103.898142,1,34,124,140414,4
3,compassvale walk (block 225a),1.387648,103.898725,1,34,124,140414,4
4,compassvale walk (block 225b),1.387819,103.899024,1,34,124,140414,4
3,compassvale walk (block 225c),1.388546,103.898937,1,34,124,140414,4
1,compassvale walk (block 226b),1.387809,103.899906,1,34,124,140414,4
1,compassvale walk (block 228c),1.387747,103.900654,1,34,124,140414,4
1,compassvale walk (block 230),1.388552,103.900785,1,34,124,140414,4
1,compassvale walk (block 231),1.3891309,103.901347,1,34,124,140414,4
1,compassvale walk (block 232),1.390149,103.901023,1,34,124,140414,4
1,compassvale walk (block 234),1.390699,103.900227,1,34,124,140414,4
3,compassvale walk (block 236),1.390492,103.899458,1,34,124,140414,4
9,compassvale walk (block 237),1.389688,103.897945,1,34,124,140414,4
1,compassvale walk (block 239),1.391338,103.8983,1,34,124,140414,4
4,compassvale walk (block 240),1.39096,103.898066,1,34,124,140414,4
1,compassvale walk (block 241),1.389691,103.897531,1,34,124,140414,4
2,sengkang square,1.3908504,103.8944079,1,34,124,140414,4
1,aroozoo avenue,1.3550739,103.884754,2,3,95,140414,4
3,hougang avenue 1 (block 102),1.3550177,103.8907254,2,3,95,140414,4
2,hougang avenue 1 (block 103),1.355832,103.8910918,2,3,95,140414,4
2,hougang avenue 1 (block 104),1.354793,103.890305,2,3,95,140414,4
3,hougang avenue 1 (block 106),1.353777,103.890572,2,3,95,140414,4
24,hougang avenue 1 (block 109),1.355343,103.889211,2,3,95,140414,4
3,hougang avenue 1 (block 108),1.352862,103.889926,2,3,95,140414,4
10,hougang avenue 1 (block 110),1.354706,103.889287,2,3,95,140414,4
10,hougang avenue 1 (block 111),1.354879,103.888869,2,3,95,140414,4
3,hougang avenue 1 (block 112),1.354482,103.888688,2,3,95,140414,4
2,hougang avenue 1 (block 115),1.3527849,103.88785,2,3,95,140414,4
1,hougang avenue 1 (block 116),1.353166,103.887769,2,3,95,140414,4
3,hougang avenue 1 (block 119),1.3541912,103.8879713,2,3,95,140414,4
2,hougang avenue 1 (block 238),1.3572795,103.8892731,2,3,95,140414,4
3,hougang street 21 (block 237),1.356562,103.88881,2,3,95,140414,4
9,hougang street 22 (block 239),1.356016,103.890407,2,3,95,140414,4
3,hougang street 22 (block 240),1.356396,103.890502,2,3,95,140414,4
2,hougang street 22 (block 242),1.357334,103.891882,2,3,95,140414,4
1,hougang street 22 (block 245),1.358423,103.891648,2,3,95,140414,4
4,jalan lepas,1.3560646,103.8880572,2,3,95,140414,4
3,jalan pelikat,1.3545246,103.8868884,2,3,95,140414,4
1,jalan samarinda,1.3561041,103.8867288,2,3,95,140414,4
13,lorong lew lian,1.350235,103.877456,3,10,40,140414,4
1,lorong lew lian (block 1),1.350909,103.875414,3,10,40,140414,4
2,lorong lew lian (block 3),1.3505557,103.8760861,3,10,40,140414,4
1,lorong lew lian (block 4),1.350291,103.876432,3,10,40,140414,4
1,lorong lew lian (block 5),1.350018,103.87682,3,10,40,140414,4
5,lorong ong lye,1.3479061,103.8790304,3,10,40,140414,4
1,serangoon avenue 1 (block 426),1.3478327,103.8759765,3,10,40,140414,4
2,serangoon central (block 409),1.347921,103.8743269,3,10,40,140414,4
1,serangoon central (block 412),1.3484259,103.873192,3,10,40,140414,4
1,serangoon central (block 413),1.349186,103.873913,3,10,40,140414,4
2,serangoon central (block 414),1.349008,103.87429,3,10,40,140414,4
2,serangoon central (block 415),1.34968,103.874517,3,10,40,140414,4
1,serangoon central (block 417),1.349826,103.875076,3,10,40,140414,4
2,serangoon central (block 422),1.348855,103.8759606,3,10,40,140414,4
5,jalan chermat,1.3505304,103.8770482,3,10,40,140414,4
6,carpmael road,1.3107528,103.8999069,4,3,28,140414,4
1,ceylon road,1.3088856,103.9004516,4,3,28,140414,4
2,crane road,1.312001,103.8982892,4,3,28,140414,4
1,haigsville drive,1.3101844,103.898462,4,3,28,140414,4
1,joo chiat lane,1.312650,103.903609,4,3,28,140414,4
4,joo chiat place,1.3143852,103.9068191,4,3,28,140414,4
4,joo chiat road,1.309934,103.9020481,4,3,28,140414,4
8,onan road,1.3111315,103.9003912,4,3,28,140414,4
1,tembeling road,1.3105306,103.902828,4,3,28,140414,4
13,lorong 6 realty park,1.3686014,103.8887751,5,2,22,140414,4
9,lorong 7 realty park,1.368869,103.8881069,5,2,22,140414,4
6,hougang street 11,1.351941,103.879975,6,2,16,140414,4
1,hougang street 11 (block 154),1.352269,103.8801,6,2,16,140414,4
3,hougang street 11 (block 156),1.35267,103.879619,6,2,16,140414,4
1,hougang street 11 (block 158),1.35178,103.880123,6,2,16,140414,4
2,hougang street 11 (block 160),1.352046,103.879036,6,2,16,140414,4
2,hougang street 11 (block 161),1.352572,103.87866,6,2,16,140414,4
1,upper serangoon road,1.3576645,103.8825205,6,2,16,140414,4
3,cornwall gardens,1.3163186,103.8008941,7,10,15,140414,4
